policy_id,customer_name,gender,age,marital_status,state,city,pincode,aadhaar_masked,occupation_type,annual_income_Amount,bmi,tobacco_usage,physical_activity_level,policy_type,sum_insured,policy_start_date,claim_date,hospital_name,hospital_tier,room_category,cashless_claim,agent_channel,hospital_bill_amount,total_claim_amount
IND100765,Yatan Kapadia,Female,47,married,Karnataka,Mysuru,326534,XXXX-XXXX-5653,Student,659449.71,25.37590991,chewing,high,individual,2000000,30/11/2020,04/01/2021,Dalal Group Hospital,govt,general,yes,online,84241.29,82007.54
IND106432,Dalaja Dar,Female,44,married,Tamil Nadu,Coimbatore,712957,XXXX-XXXX-5657,Business,660438.6,21.89081284,none,moderate,family_floater,5000000,06/10/2023,22/01/2028,Bhat Inc Hospital,private_small,general,yes,agent,84257.59,82029.16
IND101281,Radha Raval,Male,48,Single,Tamil Nadu,Coimbatore,962994,XXXX-XXXX-5662,Salaried,661378.83,19.98593821,chewing,low,individual,300000,26/07/2023,13/01/2026,"Sengupta, Goda and Bumb Hospital",private_small,general,yes,bancassurance,84282.54,82070.61
IND103951,Nathaniel Thakur,Male,52,Single,Karnataka,Mysuru,656289,XXXX-XXXX-5665,Self-employed,661481.38,20.98038425,chewing,moderate,family_floater,1000000,25/11/2022,01/03/2028,"Mane, Bajaj and Baral Hospital",govt,semi-private,yes,online,84323.95,82093.68
IND104663,Anmol Subramaniam,Male,58,married,West Bengal,Kolkata,967463,XXXX-XXXX-5667,Retired,661594.44,26.05922153,none,moderate,individual,500000,01/02/2021,27/05/2026,Dugar and Sons Hospital,private_corporate,general,no,bancassurance,84385.71,82119.46
IND100919,Dalaja Dutt,female,32,Widowed,Karnataka,Mysuru,208071,XXXX-XXXX-5680,Self-employed,662809.68,31.17097335,none,moderate,individual,5000000,12/12/2018,29/11/2023,Hayer-Sura Hospital,private_small,deluxe,no,bancassurance,84491.12,82342.55
IND103585,Harrison Jhaveri,Male,27,Widowed,Delhi,New Delhi,987600,XXXX-XXXX-5685,Unemployed,663133.33,29.77929167,chewing,low,family_floater,2000000,27/12/2021,03/06/2027,Ratta and Sons Hospital,private_corporate,general,no,bancassurance,84492.22,82390.42
IND106574,Madhavi Gara,Female,57,Divorced,West Bengal,Kolkata,392930,XXXX-XXXX-5690,Self-employed,663747.76,28.64645566,chewing,low,senior_citizen,2000000,08/05/2021,10/02/2026,Natarajan-Brahmbhatt Hospital,private_corporate,semi-private,yes,bancassurance,84555.74,82480.52
IND101320,Noah Balakrishnan,Female,37,married,Uttar Pradesh,Noida,397007,XXXX-XXXX-5693,Salaried,664132.96,15,smoking,low,family_floater,1000000,03/10/2020,26/04/2024,Chaudhuri LLC Hospital,private_corporate,semi-private,yes,aggregator,84579.4,82481.04
IND105730,Advik Narain,male,44,Single,Maharashtra,Pune,598076,XXXX-XXXX-5696,Self-employed,664276.49,25.37607709,both,high,family_floater,500000,26/10/2023,20/08/2027,Dhawan-Kurian Hospital,private_corporate,general,yes,agent,84580.53,82504.33
IND102365,Gauri Halder,Female,50,Divorced,Uttar Pradesh,Kanpur,358717,XXXX-XXXX-5698,Salaried,664370.81,31.42129643,chewing,low,individual,500000,26/02/2019,25/02/2020,Sarna Inc Hospital,private_corporate,general,yes,agent,84620.64,82529.49
IND107438,Siddharth Kant,Male,32,Widowed,Maharashtra,Pune,979327,XXXX-XXXX-5699,Retired,664968.24,30.37300168,none,moderate,individual,500000,19/11/2023,13/01/2027,Setty-Hari Hospital,private_corporate,general,yes,online,84625.66,82570.71
IND103152,Raksha Joshi,Male,39,married,Karnataka,Mysuru,329612,XXXX-XXXX-5702,Salaried,665249.37,25.89766638,none,low,individual,300000,10/07/2023,13/07/2027,Bhandari PLC Hospital,private_small,semi-private,yes,online,84630.45,82570.88
IND100683,Aarush Prasad,Female,29,Divorced,Karnataka,Bengaluru,512900,XXXX-XXXX-5703,Student,666478.32,26.44866519,both,low,individual,2000000,07/10/2018,15/01/2019,Narula Inc Hospital,private_corporate,general,no,agent,84642.67,82571.75
IND101092,Balvan Baral,male,51,Single,West Bengal,Kolkata,923704,XXXX-XXXX-5710,Student,666581.25,28.07973945,none,moderate,family_floater,300000,30/09/2018,15/10/2019,Jhaveri-Rana Hospital,private_small,private,no,bancassurance,84644.65,82576.23
IND102310,Oni Chaudhry,female,51,Widowed,Delhi,New Delhi,105887,XXXX-XXXX-5715,Retired,666583.38,20.6789015,smoking,moderate,individual,500000,06/06/2023,05/07/2025,"Sarma, Dasgupta and Kapadia Hospital",private_corporate,general,no,bancassurance,84656.52,82594.88
IND104429,Yamini Kapoor,Male,33,Divorced,Delhi,New Delhi,903208,XXXX-XXXX-5716,Unemployed,666594.24,24.52585959,none,low,family_floater,1000000,06/05/2020,10/06/2025,Sridhar-Din Hospital,private_small,deluxe,no,aggregator,84665.22,82610.4
IND105277,Devika Choudhry,male,36,Widowed,Delhi,New Delhi,578814,XXXX-XXXX-5718,Salaried,666841.45,20.63474926,none,low,individual,2000000,19/11/2022,09/04/2023,Prabhakar Ltd Hospital,private_corporate,deluxe,yes,agent,84671,82614
IND102227,Isaac Andra,female,25,Widowed,Uttar Pradesh,Kanpur,219185,XXXX-XXXX-5726,Student,667416.85,19.77929908,none,low,individual,1000000,10/07/2021,29/06/2025,"Gala, Dasgupta and Singh Hospital",private_small,general,yes,online,84786.77,82688.41
IND104830,Yutika Sengupta,Male,39,married,West Bengal,Kolkata,970753,XXXX-XXXX-5728,Unemployed,667476.59,18.24513717,none,moderate,individual,500000,31/05/2022,21/02/2026,Sanghvi-Krish Hospital,govt,deluxe,yes,aggregator,84813.67,82697.89
IND100474,Gunbir Ratti,female,21,Divorced,Maharashtra,Nagpur,417824,XXXX-XXXX-5729,Salaried,667647.31,30.34168447,smoking,moderate,individual,2000000,24/06/2018,02/03/2021,Mand-Keer Hospital,private_small,deluxe,no,online,84818.03,82701.75
IND101952,Ucchal Kale,male,36,Single,West Bengal,Kolkata,999143,XXXX-XXXX-5733,Retired,667719.14,31.55712978,none,moderate,individual,5000000,07/10/2020,01/09/2022,Loyal PLC Hospital,private_corporate,private,no,agent,84851.21,82765.11
IND103492,Ishaan Modi,male,20,Divorced,Uttar Pradesh,Lucknow,124583,XXXX-XXXX-5734,Unemployed,667767.44,30.32580743,none,low,senior_citizen,500000,11/08/2022,22/06/2024,Babu-Sundaram Hospital,private_corporate,private,yes,aggregator,84871.37,82777.41
IND101642,Adya Parikh,female,52,married,Uttar Pradesh,Kanpur,626378,XXXX-XXXX-5735,Unemployed,668189.3,30.74196406,none,low,senior_citizen,5000000,08/11/2021,06/02/2025,Chadha PLC Hospital,govt,deluxe,yes,bancassurance,84874.44,82788.53
IND106044,Kevin Dubey,Male,18,Widowed,Tamil Nadu,Coimbatore,512077,XXXX-XXXX-5737,Salaried,668204.2,27.88901297,none,moderate,individual,1000000,25/10/2019,09/03/2021,Mammen LLC Hospital,private_small,semi-private,yes,online,84885.07,82817.54
IND101012,Yashodhara Deshmukh,Male,46,Widowed,Delhi,New Delhi,329931,XXXX-XXXX-5747,Unemployed,668315.87,25.03297095,none,low,senior_citizen,1000000,30/07/2019,15/09/2022,Arora-Raman Hospital,private_small,deluxe,yes,aggregator,84897.5,82909
IND100550,Varsha Oza,Male,48,Widowed,Uttar Pradesh,Kanpur,627028,XXXX-XXXX-5752,Self-employed,668741.8,20.56527338,none,moderate,family_floater,300000,11/10/2021,07/10/2023,"Khurana, Chad and Mangal Hospital",govt,semi-private,yes,online,84918.83,82920.87
IND106010,Meera Garde,male,31,Widowed,Delhi,New Delhi,685219,XXXX-XXXX-5753,Salaried,669008.32,23.17285663,none,low,family_floater,500000,28/09/2022,17/04/2026,Kumar Group Hospital,private_corporate,private,yes,agent,84920.51,82942.13
IND106650,Lipika Shan,Male,55,Widowed,Maharashtra,Pune,140448,XXXX-XXXX-5754,Salaried,669681.07,35.70585296,chewing,moderate,family_floater,500000,19/12/2019,15/09/2022,Mand Inc Hospital,private_corporate,semi-private,no,aggregator,84922.65,82946
IND102236,Chandran Narula,female,40,Divorced,West Bengal,Kolkata,438046,XXXX-XXXX-5757,Retired,669721.25,25.78126027,smoking,low,senior_citizen,2000000,11/07/2020,01/04/2021,Banik Ltd Hospital,private_corporate,private,yes,aggregator,84966.18,83004.54
IND107213,Nirja Walia,Male,52,Divorced,Maharashtra,Nagpur,737355,XXXX-XXXX-5761,Student,670381.54,31.76462977,none,moderate,individual,500000,11/09/2022,31/10/2024,"Thakur, Devan and Sabharwal Hospital",private_small,private,yes,aggregator,85002.51,83027.51
IND102384,Utkarsh Saran,Male,36,married,Maharashtra,Mumbai,320895,XXXX-XXXX-5771,Retired,670417.32,27.07765171,none,low,individual,500000,31/12/2018,13/10/2020,Banik Ltd Hospital,private_small,deluxe,yes,online,85031.07,83046.16
IND102369,Leela Kara,Female,41,Widowed,Maharashtra,Nagpur,155926,XXXX-XXXX-5773,Unemployed,670763.93,30.82270787,none,low,individual,5000000,16/08/2020,14/03/2022,Ahuja PLC Hospital,private_small,general,yes,aggregator,85051.01,83074.72
IND105385,Amrita Jhaveri,Female,43,Divorced,Karnataka,Mysuru,324498,XXXX-XXXX-5784,Business,671300.36,20.35568511,none,low,family_floater,2000000,30/04/2018,19/08/2019,Minhas LLC Hospital,private_small,deluxe,yes,bancassurance,85055.03,83081.98
IND106426,Ekanta Banerjee,Female,39,Divorced,Tamil Nadu,Chennai,306612,XXXX-XXXX-5785,Business,671883.02,25.08597049,none,high,individual,1000000,16/05/2023,16/01/2026,Om Ltd Hospital,private_small,deluxe,yes,bancassurance,85085.61,83083.11
IND101578,Chakradev Gara,Female,30,married,Delhi,New Delhi,113353,XXXX-XXXX-5787,Unemployed,671982.3,20.49461271,none,moderate,family_floater,500000,01/08/2023,20/07/2025,Warrior-Borra Hospital,private_corporate,semi-private,yes,online,85105.96,83106
IND101112,Hemal Vaidya,female,46,married,Uttar Pradesh,Noida,191488,XXXX-XXXX-5792,Student,672060.12,31.40685333,chewing,high,senior_citizen,500000,16/03/2019,03/02/2023,Raju-Lall Hospital,private_small,general,no,bancassurance,85129.79,83136.87
IND102682,Aashi Sandal,Female,57,Divorced,Tamil Nadu,Chennai,748502,XXXX-XXXX-5803,Self-employed,672924.4,26.33441077,smoking,low,family_floater,1000000,16/09/2020,02/12/2021,"Bala, Deo and Sagar Hospital",private_small,semi-private,yes,bancassurance,85265.64,83206.23
IND107313,Vanya Andra,Female,64,Widowed,Uttar Pradesh,Lucknow,418320,XXXX-XXXX-5807,Retired,673027.61,26.12734672,none,moderate,family_floater,2000000,21/10/2018,19/01/2021,Kumer Inc Hospital,govt,semi-private,yes,bancassurance,85270.39,83246.95
IND104205,Aashi Rau,Female,57,Married,West Bengal,Kolkata,239317,XXXX-XXXX-5808,Salaried,674347.26,21.12164391,chewing,high,family_floater,500000,07/04/2022,06/07/2022,"Kalla, Edwin and Jayaraman Hospital",govt,private,no,agent,85273.05,83265.7
IND104331,Dayamai Comar,Female,60,Widowed,West Bengal,Kolkata,853549,XXXX-XXXX-5811,Unemployed,674482.3,33.4173528,both,moderate,individual,2000000,02/07/2021,30/11/2023,Sarin-Gala Hospital,private_corporate,private,yes,aggregator,85273.6,83295.96
IND101796,Pratyush Subramaniam,male,49,Widowed,Maharashtra,Nagpur,458278,XXXX-XXXX-5817,Unemployed,675097.34,18.17168151,none,moderate,family_floater,5000000,15/05/2018,02/02/2022,Bera-Bahl Hospital,govt,private,no,aggregator,85309.85,83327.76
IND101734,Yauvani Om,Male,32,Widowed,West Bengal,Kolkata,580614,XXXX-XXXX-5826,Business,675713.63,21.92654116,none,low,individual,300000,26/04/2019,04/07/2019,Khatri Ltd Hospital,private_corporate,deluxe,yes,aggregator,85317.86,83332.08
IND102056,Nihal Dewan,male,18,Widowed,Delhi,New Delhi,464218,XXXX-XXXX-5828,Unemployed,675959.45,17.29570155,none,low,senior_citizen,500000,20/08/2023,08/03/2024,Oak-Ganguly Hospital,private_corporate,deluxe,yes,online,85354.61,83365.25
IND103104,Aradhana Sagar,male,39,Married,Tamil Nadu,Chennai,476007,XXXX-XXXX-5836,Self-employed,676336.57,35.0319584,none,low,family_floater,300000,20/09/2023,25/07/2025,Tandon-Thakur Hospital,private_small,private,no,bancassurance,85385.72,83439.89
IND101742,Wridesh Karan,Female,28,Married,Uttar Pradesh,Kanpur,455772,XXXX-XXXX-5839,Retired,676715.53,26.62512929,none,moderate,individual,1000000,27/09/2022,02/10/2024,Hari PLC Hospital,private_small,private,yes,agent,85409.33,83470.98
IND101941,Chaitanya Ramaswamy,Male,55,Divorced,Delhi,New Delhi,233402,XXXX-XXXX-5841,Unemployed,677091.18,15,smoking,moderate,individual,5000000,03/12/2019,19/02/2021,Date-Mitra Hospital,private_small,general,yes,bancassurance,85423.76,83518
IND104943,Lekha Chaudhuri,female,53,Married,Delhi,New Delhi,859019,XXXX-XXXX-5847,Self-employed,677330.62,28.60564552,chewing,moderate,individual,2000000,27/04/2020,06/02/2023,"Anne, Mitter and Savant Hospital",govt,semi-private,yes,agent,85429.51,83522
IND102759,Harini Kibe,male,18,married,Tamil Nadu,Chennai,420218,XXXX-XXXX-5848,Unemployed,677765.03,39.46624493,chewing,high,individual,5000000,07/12/2019,25/11/2022,Singhal and Sons Hospital,private_small,private,yes,online,85440.09,83553.84
IND104393,Onveer Pandya,Female,51,Widowed,Uttar Pradesh,Lucknow,60083,XXXX-XXXX-5849,Business,678901.13,25.21162208,both,moderate,individual,5000000,19/09/2020,19/03/2022,"Sem, Thaker and Andra Hospital",private_small,private,yes,aggregator,85465.75,83557.96
IND102013,Chandani Kaul,female,50,Married,Delhi,New Delhi,116265,XXXX-XXXX-5857,Student,679123.66,27.12997941,chewing,low,family_floater,2000000,24/02/2021,21/05/2024,Koshy-Divan Hospital,private_small,general,no,aggregator,85498.21,83632.62
IND100697,Rudra Pillai,Male,46,Widowed,Tamil Nadu,Coimbatore,254775,XXXX-XXXX-5858,Student,679325.33,27.44638455,none,moderate,senior_citizen,500000,03/09/2021,22/12/2025,Krishnan-Bansal Hospital,private_small,general,yes,agent,85571.34,83655.87
IND106965,Gaurika Kala,Male,76,Single,Delhi,New Delhi,810555,XXXX-XXXX-5861,Self-employed,679646.71,30.29696699,none,high,individual,500000,12/11/2021,19/02/2026,"Sant, Jhaveri and Chauhan Hospital",private_corporate,general,yes,online,85654.64,83692.18
IND101353,Kala Taneja,female,76,Single,West Bengal,Kolkata,510373,XXXX-XXXX-5868,Unemployed,679976.37,34.70925152,none,high,family_floater,2000000,16/06/2022,06/08/2023,Vala and Sons Hospital,private_small,private,yes,agent,85721.94,83770.82
IND100281,Lohit Talwar,female,36,Married,Karnataka,Mysuru,894423,XXXX-XXXX-5874,Self-employed,680317.48,24.08392686,smoking,moderate,individual,2000000,21/05/2022,06/04/2025,Misra-Muni Hospital,private_small,deluxe,yes,aggregator,85743.22,83780
IND104367,Lucky Dhillon,male,19,Married,Karnataka,Bengaluru,999441,XXXX-XXXX-5876,Business,680345.35,29.87167108,none,low,senior_citizen,2000000,14/01/2021,06/07/2023,"Dugar, Divan and Anne Hospital",govt,private,yes,aggregator,85748,83797.03
IND103531,Yochana Badal,female,22,Widowed,West Bengal,Kolkata,210973,XXXX-XXXX-5878,Business,680352.96,24.38159787,smoking,low,individual,300000,10/08/2020,17/05/2024,Thakur-Gill Hospital,private_corporate,general,yes,agent,85752.44,83837.62
IND107739,Michael Goel,female,34,Single,Delhi,New Delhi,865840,XXXX-XXXX-5879,Unemployed,680594.05,17.08503549,smoking,low,individual,500000,27/12/2018,19/02/2021,"Narang, Nigam and Koshy Hospital",private_corporate,deluxe,yes,bancassurance,85758.42,83849.47
IND107674,Falguni Bail,male,69,Married,Tamil Nadu,Chennai,844431,XXXX-XXXX-5881,Retired,681450.36,23.99265227,none,moderate,individual,500000,14/08/2018,06/08/2021,"Karnik, Swaminathan and Choudhry Hospital",govt,semi-private,yes,aggregator,85870.26,83901.9
IND101133,Girish Raman,Male,60,Divorced,West Bengal,Kolkata,248140,XXXX-XXXX-5882,Unemployed,681871.63,28.47534215,smoking,high,family_floater,500000,03/03/2022,26/09/2022,Parmer-Ahluwalia Hospital,govt,general,no,online,85883.83,83914.68
IND104842,Harish Pant,Female,70,Married,Delhi,New Delhi,715641,XXXX-XXXX-5883,Self-employed,681873.85,22.57214091,smoking,high,individual,1000000,11/07/2019,05/02/2024,Prabhu-Sengupta Hospital,private_corporate,deluxe,no,aggregator,85901.37,83928
IND102978,Siddharth Chad,Male,55,Divorced,Karnataka,Mysuru,956675,XXXX-XXXX-5887,Unemployed,681922.65,28.33529677,none,low,individual,1000000,16/09/2023,30/09/2025,Varghese-Sengupta Hospital,private_corporate,private,yes,bancassurance,85960.2,83939.54
IND104350,Vamakshi Bath,Male,42,married,Delhi,New Delhi,833851,XXXX-XXXX-5899,Self-employed,682353.01,27.92417648,smoking,moderate,individual,300000,16/08/2019,11/11/2022,Pandey-Palla Hospital,private_corporate,private,yes,online,86030.08,83988
IND103661,Tejas Borra,female,18,Single,Karnataka,Bengaluru,494273,XXXX-XXXX-5904,Unemployed,683926.16,28.1674214,none,high,family_floater,2000000,12/04/2021,31/10/2025,Sant and Sons Hospital,private_corporate,deluxe,no,aggregator,86050.8,84001.04
IND107536,Jeet Kuruvilla,Female,43,Married,Tamil Nadu,Coimbatore,816133,XXXX-XXXX-5910,Business,684241.69,19.7095468,both,high,individual,2000000,25/08/2020,23/11/2024,"Soman, Comar and Kalla Hospital",govt,general,no,agent,86117.15,84013.36
IND104654,Faras Ratti,male,64,Widowed,Karnataka,Bengaluru,547852,XXXX-XXXX-5913,Retired,684713.15,30.91088086,chewing,high,family_floater,5000000,11/04/2020,25/02/2022,Rama-Sagar Hospital,govt,deluxe,yes,agent,86156.95,84106.7
IND102379,Libni Naik,Male,26,Single,Maharashtra,Nagpur,773003,XXXX-XXXX-5922,Unemployed,685679.24,22.99443926,none,moderate,family_floater,300000,16/11/2021,20/06/2026,Sarin LLC Hospital,private_corporate,private,yes,online,86262.15,84166.72
IND103476,Aahana Varty,male,18,Single,Delhi,New Delhi,456281,XXXX-XXXX-5924,Self-employed,686326.35,26.79590911,none,moderate,senior_citizen,300000,31/08/2018,15/01/2023,"Mall, Choudhry and Seshadri Hospital",private_corporate,private,yes,agent,86283.07,84242.78
IND106291,Meera Bakshi,Male,38,married,Karnataka,Bengaluru,30155,XXXX-XXXX-5929,Self-employed,686520.23,27.64618569,chewing,moderate,family_floater,2000000,10/10/2021,20/06/2026,Chaudhry Inc Hospital,private_corporate,private,yes,aggregator,86297.05,84261.75
IND107862,Tripti Choudhury,male,55,Widowed,West Bengal,Kolkata,335288,XXXX-XXXX-5932,Business,686751.42,26.27116198,chewing,moderate,individual,2000000,06/05/2021,21/12/2021,Bal-Choudhury Hospital,private_corporate,deluxe,yes,aggregator,86360.55,84265.78
IND102587,Jonathan Shukla,Female,70,Single,Delhi,New Delhi,728357,XXXX-XXXX-5937,Retired,687117.72,24.38428261,smoking,low,family_floater,300000,01/01/2019,18/01/2021,"Agrawal, Chawla and Parekh Hospital",private_small,general,yes,aggregator,86378.13,84283.56
IND101262,Aadi Deep,Male,40,married,Uttar Pradesh,Kanpur,920185,XXXX-XXXX-5938,Business,687182.27,24.27692357,smoking,high,individual,500000,16/08/2021,29/09/2025,Uppal-Shere Hospital,govt,deluxe,yes,bancassurance,86398.87,84334.93
IND102404,Yoshita Rao,male,34,Widowed,Tamil Nadu,Coimbatore,296200,XXXX-XXXX-5944,Unemployed,687495.03,18.77854077,none,high,individual,500000,10/05/2020,02/07/2022,"Edwin, Bhandari and Doshi Hospital",private_corporate,private,yes,agent,86453.27,84373.19
IND105695,Ayush Padmanabhan,male,55,Widowed,West Bengal,Kolkata,635715,XXXX-XXXX-5947,Self-employed,687718.76,21.60937711,none,low,family_floater,1000000,07/09/2023,10/01/2026,Ratta-Dora Hospital,private_corporate,semi-private,no,online,86521.48,84459.55
IND107746,Riya Raghavan,male,18,married,West Bengal,Kolkata,222964,XXXX-XXXX-5949,Student,688014.37,22.27291775,none,high,individual,500000,30/08/2022,22/05/2026,De-Iyengar Hospital,private_corporate,private,yes,agent,86531.79,84497.33
IND100420,Warda Shankar,male,68,Married,Delhi,New Delhi,929696,XXXX-XXXX-5953,Salaried,688052.57,34.58890033,smoking,high,family_floater,1000000,12/04/2019,13/09/2020,Gour-Pant Hospital,private_corporate,private,yes,online,86536.31,84523.44
IND107557,Mitali Oommen,Male,38,Widowed,Uttar Pradesh,Noida,720733,XXXX-XXXX-5956,Self-employed,688573.68,28.40826142,smoking,low,individual,300000,18/08/2023,13/03/2025,Bandi-Tandon Hospital,private_small,semi-private,yes,aggregator,86545.91,84552.38
IND107050,Gayathri Kalita,female,21,Married,West Bengal,Kolkata,433180,XXXX-XXXX-5963,Business,688880.76,21.90933007,none,high,family_floater,5000000,16/02/2022,12/05/2027,Sachar-Murthy Hospital,govt,semi-private,yes,bancassurance,86564.12,84568.79
IND107704,Rayaan Pandit,Male,37,married,Delhi,New Delhi,731953,XXXX-XXXX-5965,Business,688888.32,37.44199688,smoking,low,senior_citizen,5000000,24/02/2020,23/11/2021,Sama-Dhingra Hospital,private_corporate,general,no,aggregator,86578.35,84583.86
